"id","date_of_death","individual_id","registration_round","registration_date","registration_update_date","registration_user","registration_update_user"
1745,NA,1745,2,2020-08-06,2020-08-06,"user_1","user_1"
1746,NA,1746,5,2018-08-17,2018-08-17,"user_1","user_1"
1747,NA,1747,5,2019-02-13,2019-02-13,"user_1","user_1"
1748,NA,1748,3,2019-08-12,2019-08-12,"user_1","user_1"
1749,NA,1749,6,2020-02-08,2020-02-08,"user_1","user_1"
1750,NA,1750,1,2020-08-06,2020-08-06,"user_1","user_1"
1751,NA,1751,1,2018-08-17,2018-08-17,"user_1","user_1"
1752,NA,1752,6,2019-02-13,2019-02-13,"user_1","user_1"
1753,NA,1753,1,2019-08-12,2019-08-12,"user_1","user_1"
1754,NA,1754,4,2020-02-08,2020-02-08,"user_1","user_1"
1755,NA,1755,4,2020-08-06,2020-08-06,"user_1","user_1"
1756,NA,1756,4,2018-08-17,2018-08-17,"user_1","user_1"
1757,NA,1757,1,2019-02-13,2019-02-13,"user_1","user_1"
1758,NA,1758,1,2019-08-12,2019-08-12,"user_1","user_1"
1759,NA,1759,1,2020-02-08,2020-02-08,"user_1","user_1"
1760,NA,1760,5,2020-08-06,2020-08-06,"user_1","user_1"
1761,NA,1761,6,2018-08-17,2018-08-17,"user_1","user_1"
1762,NA,1762,5,2019-02-13,2019-02-13,"user_1","user_1"
1763,NA,1763,1,2019-08-12,2019-08-12,"user_1","user_1"
1764,NA,1764,1,2020-02-08,2020-02-08,"user_1","user_1"
1765,NA,1765,2,2020-08-06,2020-08-06,"user_1","user_1"
1766,NA,1766,6,2018-08-17,2018-08-17,"user_1","user_1"
1767,NA,1767,2,2019-02-13,2019-02-13,"user_1","user_1"
1768,NA,1768,5,2019-08-12,2019-08-12,"user_1","user_1"
1769,NA,1769,4,2020-02-08,2020-02-08,"user_1","user_1"
1770,NA,1770,3,2020-08-06,2020-08-06,"user_1","user_1"
1771,NA,1771,5,2018-08-17,2018-08-17,"user_1","user_1"
1772,NA,1772,3,2019-02-13,2019-02-13,"user_1","user_1"
1773,NA,1773,4,2019-08-12,2019-08-12,"user_1","user_1"
1774,NA,1774,3,2020-02-08,2020-02-08,"user_1","user_1"
1775,NA,1775,2,2020-08-06,2020-08-06,"user_1","user_1"
1776,NA,1776,6,2018-08-17,2018-08-17,"user_1","user_1"
1777,NA,1777,5,2019-02-13,2019-02-13,"user_1","user_1"
1778,NA,1778,4,2019-08-12,2019-08-12,"user_1","user_1"
1779,NA,1779,1,2020-02-08,2020-02-08,"user_1","user_1"
1780,NA,1780,3,2020-08-06,2020-08-06,"user_1","user_1"
1781,NA,1781,4,2018-08-17,2018-08-17,"user_1","user_1"
1782,NA,1782,1,2019-02-13,2019-02-13,"user_1","user_1"
1783,NA,1783,2,2019-08-12,2019-08-12,"user_1","user_1"
1784,NA,1784,6,2020-02-08,2020-02-08,"user_1","user_1"
1785,NA,1785,6,2020-08-06,2020-08-06,"user_1","user_1"
1786,NA,1786,6,2018-08-17,2018-08-17,"user_1","user_1"
1787,NA,1787,5,2019-02-13,2019-02-13,"user_1","user_1"
1788,NA,1788,1,2019-08-12,2019-08-12,"user_1","user_1"
1789,NA,1789,4,2020-02-08,2020-02-08,"user_1","user_1"
1790,NA,1790,1,2020-08-06,2020-08-06,"user_1","user_1"
1791,NA,1791,4,2018-08-17,2018-08-17,"user_1","user_1"
1792,NA,1792,4,2019-02-13,2019-02-13,"user_1","user_1"
1793,NA,1793,1,2019-08-12,2019-08-12,"user_1","user_1"
1794,NA,1794,4,2020-02-08,2020-02-08,"user_1","user_1"
1795,NA,1795,1,2020-08-06,2020-08-06,"user_1","user_1"
1796,NA,1796,5,2018-08-17,2018-08-17,"user_1","user_1"
1797,NA,1797,6,2019-02-13,2019-02-13,"user_1","user_1"
1798,NA,1798,3,2019-08-12,2019-08-12,"user_1","user_1"
1799,NA,1799,6,2020-02-08,2020-02-08,"user_1","user_1"
1800,NA,1800,6,2020-08-06,2020-08-06,"user_1","user_1"
1801,NA,1801,3,2018-08-17,2018-08-17,"user_1","user_1"
1802,NA,1802,6,2019-02-13,2019-02-13,"user_1","user_1"
1803,NA,1803,5,2019-08-12,2019-08-12,"user_1","user_1"
1804,NA,1804,6,2020-02-08,2020-02-08,"user_1","user_1"
1805,NA,1805,1,2020-08-06,2020-08-06,"user_1","user_1"
1806,NA,1806,5,2018-08-17,2018-08-17,"user_1","user_1"
1807,NA,1807,5,2019-02-13,2019-02-13,"user_1","user_1"
1808,NA,1808,3,2019-08-12,2019-08-12,"user_1","user_1"
1809,NA,1809,3,2020-02-08,2020-02-08,"user_1","user_1"
1810,NA,1810,1,2020-08-06,2020-08-06,"user_1","user_1"
1811,NA,1811,6,2018-08-17,2018-08-17,"user_1","user_1"
1812,NA,1812,3,2019-02-13,2019-02-13,"user_1","user_1"
1813,NA,1813,5,2019-08-12,2019-08-12,"user_1","user_1"
1814,NA,1814,5,2020-02-08,2020-02-08,"user_1","user_1"
1815,NA,1815,4,2020-08-06,2020-08-06,"user_1","user_1"
1816,NA,1816,3,2018-08-17,2018-08-17,"user_1","user_1"
1817,NA,1817,3,2019-02-13,2019-02-13,"user_1","user_1"
1818,NA,1818,3,2019-08-12,2019-08-12,"user_1","user_1"
1819,NA,1819,5,2020-02-08,2020-02-08,"user_1","user_1"
1820,NA,1820,2,2020-08-06,2020-08-06,"user_1","user_1"
1821,NA,1821,1,2018-08-17,2018-08-17,"user_1","user_1"
1822,NA,1822,1,2019-02-13,2019-02-13,"user_1","user_1"
1823,NA,1823,2,2019-08-12,2019-08-12,"user_1","user_1"
1824,NA,1824,2,2020-02-08,2020-02-08,"user_1","user_1"
1825,NA,1825,6,2020-08-06,2020-08-06,"user_1","user_1"
1826,NA,1826,1,2018-08-17,2018-08-17,"user_1","user_1"
1827,NA,1827,3,2019-02-13,2019-02-13,"user_1","user_1"
1828,NA,1828,4,2019-08-12,2019-08-12,"user_1","user_1"
1829,NA,1829,3,2020-02-08,2020-02-08,"user_1","user_1"
1830,NA,1830,1,2020-08-06,2020-08-06,"user_1","user_1"
1831,NA,1831,1,2018-08-17,2018-08-17,"user_1","user_1"
1832,NA,1832,5,2019-02-13,2019-02-13,"user_1","user_1"
1833,NA,1833,2,2019-08-12,2019-08-12,"user_1","user_1"
1834,NA,1834,5,2020-02-08,2020-02-08,"user_1","user_1"
1835,NA,1835,5,2020-08-06,2020-08-06,"user_1","user_1"
1836,NA,1836,3,2018-08-17,2018-08-17,"user_1","user_1"
1837,NA,1837,6,2019-02-13,2019-02-13,"user_1","user_1"
1838,NA,1838,1,2019-08-12,2019-08-12,"user_1","user_1"
1839,NA,1839,2,2020-02-08,2020-02-08,"user_1","user_1"
1840,NA,1840,2,2020-08-06,2020-08-06,"user_1","user_1"
1841,NA,1841,5,2018-08-17,2018-08-17,"user_1","user_1"
1842,NA,1842,1,2019-02-13,2019-02-13,"user_1","user_1"
1843,NA,1843,4,2019-08-12,2019-08-12,"user_1","user_1"
1844,NA,1844,4,2020-02-08,2020-02-08,"user_1","user_1"
1845,NA,1845,3,2020-08-06,2020-08-06,"user_1","user_1"
1846,NA,1846,5,2018-08-17,2018-08-17,"user_1","user_1"
1847,NA,1847,6,2019-02-13,2019-02-13,"user_1","user_1"
1848,NA,1848,5,2019-08-12,2019-08-12,"user_1","user_1"
1849,NA,1849,6,2020-02-08,2020-02-08,"user_1","user_1"
1850,NA,1850,2,2020-08-06,2020-08-06,"user_1","user_1"
1851,NA,1851,1,2018-08-17,2018-08-17,"user_1","user_1"
1852,NA,1852,1,2019-02-13,2019-02-13,"user_1","user_1"
1853,NA,1853,6,2019-08-12,2019-08-12,"user_1","user_1"
1854,NA,1854,3,2020-02-08,2020-02-08,"user_1","user_1"
1855,NA,1855,4,2020-08-06,2020-08-06,"user_1","user_1"
1856,NA,1856,4,2018-08-17,2018-08-17,"user_1","user_1"
1857,NA,1857,6,2019-02-13,2019-02-13,"user_1","user_1"
1858,NA,1858,2,2019-08-12,2019-08-12,"user_1","user_1"
1859,NA,1859,2,2020-02-08,2020-02-08,"user_1","user_1"
1860,NA,1860,5,2020-08-06,2020-08-06,"user_1","user_1"
1861,NA,1861,6,2018-08-17,2018-08-17,"user_1","user_1"
1862,NA,1862,2,2019-02-13,2019-02-13,"user_1","user_1"
1863,NA,1863,3,2019-08-12,2019-08-12,"user_1","user_1"
1864,NA,1864,4,2020-02-08,2020-02-08,"user_1","user_1"
1865,NA,1865,6,2020-08-06,2020-08-06,"user_1","user_1"
1866,NA,1866,2,2018-08-17,2018-08-17,"user_1","user_1"
1867,NA,1867,6,2019-02-13,2019-02-13,"user_1","user_1"
1868,NA,1868,1,2019-08-12,2019-08-12,"user_1","user_1"
1869,NA,1869,1,2020-02-08,2020-02-08,"user_1","user_1"
1870,NA,1870,1,2020-08-06,2020-08-06,"user_1","user_1"
1871,NA,1871,4,2018-08-17,2018-08-17,"user_1","user_1"
1872,NA,1872,1,2019-02-13,2019-02-13,"user_1","user_1"
1873,NA,1873,1,2019-08-12,2019-08-12,"user_1","user_1"
1874,NA,1874,1,2020-02-08,2020-02-08,"user_1","user_1"
1875,NA,1875,5,2020-08-06,2020-08-06,"user_1","user_1"
1876,NA,1876,1,2018-08-17,2018-08-17,"user_1","user_1"
1877,NA,1877,3,2019-02-13,2019-02-13,"user_1","user_1"
1878,NA,1878,5,2019-08-12,2019-08-12,"user_1","user_1"
1879,NA,1879,5,2020-02-08,2020-02-08,"user_1","user_1"
1880,NA,1880,1,2020-08-06,2020-08-06,"user_1","user_1"
1881,NA,1881,2,2018-08-17,2018-08-17,"user_1","user_1"
1882,NA,1882,3,2019-02-13,2019-02-13,"user_1","user_1"
1883,NA,1883,6,2019-08-12,2019-08-12,"user_1","user_1"
1884,NA,1884,4,2020-02-08,2020-02-08,"user_1","user_1"
1885,NA,1885,1,2020-08-06,2020-08-06,"user_1","user_1"
1886,NA,1886,1,2018-08-17,2018-08-17,"user_1","user_1"
1887,NA,1887,2,2019-02-13,2019-02-13,"user_1","user_1"
1888,NA,1888,5,2019-08-12,2019-08-12,"user_1","user_1"
1889,NA,1889,4,2020-02-08,2020-02-08,"user_1","user_1"
1890,NA,1890,2,2020-08-06,2020-08-06,"user_1","user_1"
1891,NA,1891,6,2018-08-17,2018-08-17,"user_1","user_1"
1892,NA,1892,2,2019-02-13,2019-02-13,"user_1","user_1"
1893,NA,1893,4,2019-08-12,2019-08-12,"user_1","user_1"
1894,NA,1894,3,2020-02-08,2020-02-08,"user_1","user_1"
1895,NA,1895,5,2020-08-06,2020-08-06,"user_1","user_1"
1896,NA,1896,3,2018-08-17,2018-08-17,"user_1","user_1"
1897,NA,1897,2,2019-02-13,2019-02-13,"user_1","user_1"
1898,NA,1898,3,2019-08-12,2019-08-12,"user_1","user_1"
1899,NA,1899,6,2020-02-08,2020-02-08,"user_1","user_1"
1900,NA,1900,2,2020-08-06,2020-08-06,"user_1","user_1"
1901,NA,1901,5,2018-08-17,2018-08-17,"user_1","user_1"
1902,NA,1902,2,2019-02-13,2019-02-13,"user_1","user_1"
1903,NA,1903,5,2019-08-12,2019-08-12,"user_1","user_1"
1904,NA,1904,6,2020-02-08,2020-02-08,"user_1","user_1"
1905,NA,1905,1,2020-08-06,2020-08-06,"user_1","user_1"
1906,NA,1906,1,2018-08-17,2018-08-17,"user_1","user_1"
1907,NA,1907,2,2019-02-13,2019-02-13,"user_1","user_1"
1908,NA,1908,5,2019-08-12,2019-08-12,"user_1","user_1"
1909,NA,1909,5,2020-02-08,2020-02-08,"user_1","user_1"
1910,NA,1910,6,2020-08-06,2020-08-06,"user_1","user_1"
1911,NA,1911,3,2018-08-17,2018-08-17,"user_1","user_1"
1912,NA,1912,2,2019-02-13,2019-02-13,"user_1","user_1"
1913,NA,1913,1,2019-08-12,2019-08-12,"user_1","user_1"
1914,NA,1914,2,2020-02-08,2020-02-08,"user_1","user_1"
1915,NA,1915,2,2020-08-06,2020-08-06,"user_1","user_1"
1916,NA,1916,6,2018-08-17,2018-08-17,"user_1","user_1"
1917,NA,1917,4,2019-02-13,2019-02-13,"user_1","user_1"
1918,NA,1918,6,2019-08-12,2019-08-12,"user_1","user_1"
1919,NA,1919,3,2020-02-08,2020-02-08,"user_1","user_1"
1920,NA,1920,4,2020-08-06,2020-08-06,"user_1","user_1"
1921,NA,1921,2,2018-08-17,2018-08-17,"user_1","user_1"
1922,NA,1922,2,2019-02-13,2019-02-13,"user_1","user_1"
1923,NA,1923,4,2019-08-12,2019-08-12,"user_1","user_1"
1924,NA,1924,6,2020-02-08,2020-02-08,"user_1","user_1"
1925,NA,1925,1,2020-08-06,2020-08-06,"user_1","user_1"
1926,NA,1926,2,2018-08-17,2018-08-17,"user_1","user_1"
1927,NA,1927,3,2019-02-13,2019-02-13,"user_1","user_1"
1928,NA,1928,2,2019-08-12,2019-08-12,"user_1","user_1"
1929,NA,1929,1,2020-02-08,2020-02-08,"user_1","user_1"
1930,NA,1930,6,2020-08-06,2020-08-06,"user_1","user_1"
1931,NA,1931,3,2018-08-17,2018-08-17,"user_1","user_1"
1932,NA,1932,6,2019-02-13,2019-02-13,"user_1","user_1"
1933,NA,1933,1,2019-08-12,2019-08-12,"user_1","user_1"
1934,NA,1934,3,2020-02-08,2020-02-08,"user_1","user_1"
1935,NA,1935,5,2020-08-06,2020-08-06,"user_1","user_1"
1936,NA,1936,1,2018-08-17,2018-08-17,"user_1","user_1"
1937,NA,1937,6,2019-02-13,2019-02-13,"user_1","user_1"
1938,NA,1938,1,2019-08-12,2019-08-12,"user_1","user_1"
1939,NA,1939,1,2020-02-08,2020-02-08,"user_1","user_1"
1940,NA,1940,1,2020-08-06,2020-08-06,"user_1","user_1"
1941,NA,1941,1,2018-08-17,2018-08-17,"user_1","user_1"
1942,NA,1942,3,2019-02-13,2019-02-13,"user_1","user_1"
1943,NA,1943,1,2019-08-12,2019-08-12,"user_1","user_1"
1944,NA,1944,5,2020-02-08,2020-02-08,"user_1","user_1"
1945,NA,1945,6,2020-08-06,2020-08-06,"user_1","user_1"
1946,NA,1946,1,2018-08-17,2018-08-17,"user_1","user_1"
1947,NA,1947,6,2019-02-13,2019-02-13,"user_1","user_1"
1948,NA,1948,1,2019-08-12,2019-08-12,"user_1","user_1"
1949,NA,1949,6,2020-02-08,2020-02-08,"user_1","user_1"
1950,NA,1950,6,2020-08-06,2020-08-06,"user_1","user_1"
1951,NA,1951,1,2018-08-17,2018-08-17,"user_1","user_1"
1952,NA,1952,2,2019-02-13,2019-02-13,"user_1","user_1"
1953,NA,1953,2,2019-08-12,2019-08-12,"user_1","user_1"
1954,NA,1954,6,2020-02-08,2020-02-08,"user_1","user_1"
1955,NA,1955,5,2020-08-06,2020-08-06,"user_1","user_1"
1956,NA,1956,5,2018-08-17,2018-08-17,"user_1","user_1"
1957,NA,1957,1,2019-02-13,2019-02-13,"user_1","user_1"
1958,NA,1958,3,2019-08-12,2019-08-12,"user_1","user_1"
1959,NA,1959,6,2020-02-08,2020-02-08,"user_1","user_1"
1960,NA,1960,5,2020-08-06,2020-08-06,"user_1","user_1"
1961,NA,1961,2,2018-08-17,2018-08-17,"user_1","user_1"
1962,NA,1962,6,2019-02-13,2019-02-13,"user_1","user_1"
1963,NA,1963,6,2019-08-12,2019-08-12,"user_1","user_1"
1964,NA,1964,1,2020-02-08,2020-02-08,"user_1","user_1"
1965,NA,1965,3,2020-08-06,2020-08-06,"user_1","user_1"
1966,NA,1966,1,2018-08-17,2018-08-17,"user_1","user_1"
1967,NA,1967,4,2019-02-13,2019-02-13,"user_1","user_1"
1968,NA,1968,3,2019-08-12,2019-08-12,"user_1","user_1"
1969,NA,1969,5,2020-02-08,2020-02-08,"user_1","user_1"
1970,NA,1970,6,2020-08-06,2020-08-06,"user_1","user_1"
1971,NA,1971,4,2018-08-17,2018-08-17,"user_1","user_1"
1972,NA,1972,5,2019-02-13,2019-02-13,"user_1","user_1"
1973,NA,1973,5,2019-08-12,2019-08-12,"user_1","user_1"
1974,NA,1974,4,2020-02-08,2020-02-08,"user_1","user_1"
1975,NA,1975,5,2020-08-06,2020-08-06,"user_1","user_1"
1976,NA,1976,3,2018-08-17,2018-08-17,"user_1","user_1"
1977,NA,1977,6,2019-02-13,2019-02-13,"user_1","user_1"
1978,NA,1978,3,2019-08-12,2019-08-12,"user_1","user_1"
1979,NA,1979,2,2020-02-08,2020-02-08,"user_1","user_1"
1980,NA,1980,5,2020-08-06,2020-08-06,"user_1","user_1"
1981,NA,1981,4,2018-08-17,2018-08-17,"user_1","user_1"
1982,NA,1982,6,2019-02-13,2019-02-13,"user_1","user_1"
1983,NA,1983,4,2019-08-12,2019-08-12,"user_1","user_1"
1984,NA,1984,2,2020-02-08,2020-02-08,"user_1","user_1"
1985,NA,1985,5,2020-08-06,2020-08-06,"user_1","user_1"
1986,NA,1986,6,2018-08-17,2018-08-17,"user_1","user_1"
1987,NA,1987,5,2019-02-13,2019-02-13,"user_1","user_1"
1988,NA,1988,5,2019-08-12,2019-08-12,"user_1","user_1"
1989,NA,1989,1,2020-02-08,2020-02-08,"user_1","user_1"
1990,NA,1990,6,2020-08-06,2020-08-06,"user_1","user_1"
1991,NA,1991,4,2018-08-17,2018-08-17,"user_1","user_1"
1992,NA,1992,1,2019-02-13,2019-02-13,"user_1","user_1"
1993,NA,1993,6,2019-08-12,2019-08-12,"user_1","user_1"
1994,NA,1994,4,2020-02-08,2020-02-08,"user_1","user_1"
1995,NA,1995,1,2020-08-06,2020-08-06,"user_1","user_1"
1996,NA,1996,6,2018-08-17,2018-08-17,"user_1","user_1"
1997,NA,1997,3,2019-02-13,2019-02-13,"user_1","user_1"
1998,NA,1998,1,2019-08-12,2019-08-12,"user_1","user_1"
1999,NA,1999,3,2020-02-08,2020-02-08,"user_1","user_1"
2000,NA,2000,6,2020-08-06,2020-08-06,"user_1","user_1"
2001,NA,2001,6,2018-08-17,2018-08-17,"user_1","user_1"
2002,NA,2002,5,2019-02-13,2019-02-13,"user_1","user_1"
2003,NA,2003,1,2019-08-12,2019-08-12,"user_1","user_1"
2004,NA,2004,2,2020-02-08,2020-02-08,"user_1","user_1"
2005,NA,2005,3,2020-08-06,2020-08-06,"user_1","user_1"
2006,NA,2006,1,2018-08-17,2018-08-17,"user_1","user_1"
2007,NA,2007,3,2019-02-13,2019-02-13,"user_1","user_1"
2008,NA,2008,1,2019-08-12,2019-08-12,"user_1","user_1"
2009,NA,2009,6,2020-02-08,2020-02-08,"user_1","user_1"
2010,NA,2010,3,2020-08-06,2020-08-06,"user_1","user_1"
2011,NA,2011,5,2018-08-17,2018-08-17,"user_1","user_1"
2012,NA,2012,3,2019-02-13,2019-02-13,"user_1","user_1"
2013,NA,2013,5,2019-08-12,2019-08-12,"user_1","user_1"
2014,NA,2014,2,2020-02-08,2020-02-08,"user_1","user_1"
2015,NA,2015,1,2020-08-06,2020-08-06,"user_1","user_1"
2016,NA,2016,3,2018-08-17,2018-08-17,"user_1","user_1"
2017,NA,2017,5,2019-02-13,2019-02-13,"user_1","user_1"
2018,NA,2018,4,2019-08-12,2019-08-12,"user_1","user_1"
2019,NA,2019,1,2020-02-08,2020-02-08,"user_1","user_1"
2020,NA,2020,1,2020-08-06,2020-08-06,"user_1","user_1"
2021,NA,2021,1,2018-08-17,2018-08-17,"user_1","user_1"
2022,NA,2022,5,2019-02-13,2019-02-13,"user_1","user_1"
2023,NA,2023,6,2019-08-12,2019-08-12,"user_1","user_1"
2024,NA,2024,3,2020-02-08,2020-02-08,"user_1","user_1"
2025,NA,2025,2,2020-08-06,2020-08-06,"user_1","user_1"
2026,NA,2026,2,2018-08-17,2018-08-17,"user_1","user_1"
2027,NA,2027,6,2019-02-13,2019-02-13,"user_1","user_1"
2028,NA,2028,2,2019-08-12,2019-08-12,"user_1","user_1"
2029,NA,2029,2,2020-02-08,2020-02-08,"user_1","user_1"
2030,NA,2030,5,2020-08-06,2020-08-06,"user_1","user_1"
2031,NA,2031,4,2018-08-17,2018-08-17,"user_1","user_1"
2032,NA,2032,3,2019-02-13,2019-02-13,"user_1","user_1"
2033,NA,2033,5,2019-08-12,2019-08-12,"user_1","user_1"
2034,NA,2034,3,2020-02-08,2020-02-08,"user_1","user_1"
2035,NA,2035,6,2020-08-06,2020-08-06,"user_1","user_1"
2036,NA,2036,2,2018-08-17,2018-08-17,"user_1","user_1"
2037,NA,2037,2,2019-02-13,2019-02-13,"user_1","user_1"
2038,NA,2038,3,2019-08-12,2019-08-12,"user_1","user_1"
2039,NA,2039,1,2020-02-08,2020-02-08,"user_1","user_1"
2040,NA,2040,2,2020-08-06,2020-08-06,"user_1","user_1"
2041,NA,2041,1,2018-08-17,2018-08-17,"user_1","user_1"
2042,NA,2042,6,2019-02-13,2019-02-13,"user_1","user_1"
2043,NA,2043,4,2019-08-12,2019-08-12,"user_1","user_1"
2044,NA,2044,6,2020-02-08,2020-02-08,"user_1","user_1"
2045,NA,2045,3,2020-08-06,2020-08-06,"user_1","user_1"
2046,NA,2046,5,2018-08-17,2018-08-17,"user_1","user_1"
2047,NA,2047,2,2019-02-13,2019-02-13,"user_1","user_1"
2048,NA,2048,2,2019-08-12,2019-08-12,"user_1","user_1"
2049,NA,2049,2,2020-02-08,2020-02-08,"user_1","user_1"
2050,NA,2050,3,2020-08-06,2020-08-06,"user_1","user_1"
2051,NA,2051,5,2018-08-17,2018-08-17,"user_1","user_1"
2052,NA,2052,4,2019-02-13,2019-02-13,"user_1","user_1"
2053,NA,2053,6,2019-08-12,2019-08-12,"user_1","user_1"
2054,NA,2054,5,2020-02-08,2020-02-08,"user_1","user_1"
2055,NA,2055,5,2020-08-06,2020-08-06,"user_1","user_1"
2056,NA,2056,5,2018-08-17,2018-08-17,"user_1","user_1"
2057,NA,2057,4,2019-02-13,2019-02-13,"user_1","user_1"
2058,NA,2058,2,2019-08-12,2019-08-12,"user_1","user_1"
2059,NA,2059,6,2020-02-08,2020-02-08,"user_1","user_1"
2060,NA,2060,6,2020-08-06,2020-08-06,"user_1","user_1"
2061,NA,2061,2,2018-08-17,2018-08-17,"user_1","user_1"
2062,NA,2062,6,2019-02-13,2019-02-13,"user_1","user_1"
2063,NA,2063,5,2019-08-12,2019-08-12,"user_1","user_1"
2064,NA,2064,1,2020-02-08,2020-02-08,"user_1","user_1"
2065,NA,2065,1,2020-08-06,2020-08-06,"user_1","user_1"
2066,NA,2066,1,2018-08-17,2018-08-17,"user_1","user_1"
2067,NA,2067,2,2019-02-13,2019-02-13,"user_1","user_1"
2068,NA,2068,2,2019-08-12,2019-08-12,"user_1","user_1"
2069,NA,2069,1,2020-02-08,2020-02-08,"user_1","user_1"
2070,NA,2070,6,2020-08-06,2020-08-06,"user_1","user_1"
2071,NA,2071,1,2018-08-17,2018-08-17,"user_1","user_1"
2072,NA,2072,3,2019-02-13,2019-02-13,"user_1","user_1"
2073,NA,2073,5,2019-08-12,2019-08-12,"user_1","user_1"
2074,NA,2074,3,2020-02-08,2020-02-08,"user_1","user_1"
2075,NA,2075,5,2020-08-06,2020-08-06,"user_1","user_1"
2076,NA,2076,6,2018-08-17,2018-08-17,"user_1","user_1"
2077,NA,2077,2,2019-02-13,2019-02-13,"user_1","user_1"
2078,NA,2078,6,2019-08-12,2019-08-12,"user_1","user_1"
2079,NA,2079,1,2020-02-08,2020-02-08,"user_1","user_1"
2080,NA,2080,4,2020-08-06,2020-08-06,"user_1","user_1"
2081,NA,2081,2,2018-08-17,2018-08-17,"user_1","user_1"
2082,NA,2082,4,2019-02-13,2019-02-13,"user_1","user_1"
2083,NA,2083,5,2019-08-12,2019-08-12,"user_1","user_1"
2084,NA,2084,5,2020-02-08,2020-02-08,"user_1","user_1"
2085,NA,2085,4,2020-08-06,2020-08-06,"user_1","user_1"
2086,NA,2086,1,2018-08-17,2018-08-17,"user_1","user_1"
2087,NA,2087,3,2019-02-13,2019-02-13,"user_1","user_1"
2088,NA,2088,1,2019-08-12,2019-08-12,"user_1","user_1"
2089,NA,2089,4,2020-02-08,2020-02-08,"user_1","user_1"
2090,NA,2090,6,2020-08-06,2020-08-06,"user_1","user_1"
2091,NA,2091,6,2018-08-17,2018-08-17,"user_1","user_1"
2092,NA,2092,6,2019-02-13,2019-02-13,"user_1","user_1"
2093,NA,2093,3,2019-08-12,2019-08-12,"user_1","user_1"
2094,NA,2094,6,2020-02-08,2020-02-08,"user_1","user_1"
2095,NA,2095,4,2020-08-06,2020-08-06,"user_1","user_1"
2096,NA,2096,4,2018-08-17,2018-08-17,"user_1","user_1"
2097,NA,2097,4,2019-02-13,2019-02-13,"user_1","user_1"
2098,NA,2098,4,2019-08-12,2019-08-12,"user_1","user_1"
2099,NA,2099,3,2020-02-08,2020-02-08,"user_1","user_1"
2100,NA,2100,2,2020-08-06,2020-08-06,"user_1","user_1"
2101,NA,2101,5,2018-08-17,2018-08-17,"user_1","user_1"
2102,NA,2102,3,2019-02-13,2019-02-13,"user_1","user_1"
2103,NA,2103,3,2019-08-12,2019-08-12,"user_1","user_1"
2104,NA,2104,2,2020-02-08,2020-02-08,"user_1","user_1"
2105,NA,2105,2,2020-08-06,2020-08-06,"user_1","user_1"
2106,NA,2106,3,2018-08-17,2018-08-17,"user_1","user_1"
2107,NA,2107,6,2019-02-13,2019-02-13,"user_1","user_1"
2108,NA,2108,2,2019-08-12,2019-08-12,"user_1","user_1"
2109,NA,2109,4,2020-02-08,2020-02-08,"user_1","user_1"
2110,NA,2110,3,2020-08-06,2020-08-06,"user_1","user_1"
2111,NA,2111,6,2018-08-17,2018-08-17,"user_1","user_1"
2112,NA,2112,4,2019-02-13,2019-02-13,"user_1","user_1"
2113,NA,2113,5,2019-08-12,2019-08-12,"user_1","user_1"
2114,NA,2114,6,2020-02-08,2020-02-08,"user_1","user_1"
2115,NA,2115,1,2020-08-06,2020-08-06,"user_1","user_1"
2116,NA,2116,2,2018-08-17,2018-08-17,"user_1","user_1"
2117,NA,2117,5,2019-02-13,2019-02-13,"user_1","user_1"
2118,NA,2118,3,2019-08-12,2019-08-12,"user_1","user_1"
2119,NA,2119,2,2020-02-08,2020-02-08,"user_1","user_1"
2120,NA,2120,1,2020-08-06,2020-08-06,"user_1","user_1"
2121,NA,2121,5,2018-08-17,2018-08-17,"user_1","user_1"
2122,NA,2122,4,2019-02-13,2019-02-13,"user_1","user_1"
2123,NA,2123,2,2019-08-12,2019-08-12,"user_1","user_1"
2124,NA,2124,5,2020-02-08,2020-02-08,"user_1","user_1"
2125,NA,2125,2,2020-08-06,2020-08-06,"user_1","user_1"
2126,NA,2126,5,2018-08-17,2018-08-17,"user_1","user_1"
2127,NA,2127,2,2019-02-13,2019-02-13,"user_1","user_1"
2128,NA,2128,6,2019-08-12,2019-08-12,"user_1","user_1"
2129,NA,2129,6,2020-02-08,2020-02-08,"user_1","user_1"
2130,NA,2130,4,2020-08-06,2020-08-06,"user_1","user_1"
2131,NA,2131,1,2018-08-17,2018-08-17,"user_1","user_1"
2132,NA,2132,4,2019-02-13,2019-02-13,"user_1","user_1"
2133,NA,2133,5,2019-08-12,2019-08-12,"user_1","user_1"
2134,NA,2134,5,2020-02-08,2020-02-08,"user_1","user_1"
2135,NA,2135,5,2020-08-06,2020-08-06,"user_1","user_1"
2136,NA,2136,3,2018-08-17,2018-08-17,"user_1","user_1"
2137,NA,2137,1,2019-02-13,2019-02-13,"user_1","user_1"
2138,NA,2138,4,2019-08-12,2019-08-12,"user_1","user_1"
2139,NA,2139,5,2020-02-08,2020-02-08,"user_1","user_1"
2140,NA,2140,4,2020-08-06,2020-08-06,"user_1","user_1"
2141,NA,2141,4,2018-08-17,2018-08-17,"user_1","user_1"
2142,NA,2142,2,2019-02-13,2019-02-13,"user_1","user_1"
