"id","admin_1","admin_2","admin_3","household_code","registration_round","registration_date","registration_update_date","registration_user","registration_update_user","members"
1598,"A","B","B","A-B-A-1598",5,"2020-02-08","2020-02-08","user_1","user_1",5971
1599,"A","C","C","A-C-A-1599",1,"2018-08-17","2018-08-17","user_1","user_1",6060
1600,"A","D","D","A-D-A-1600",4,"2020-08-06","2020-08-06","user_1","user_1",5971
1601,"A","E","E","A-E-A-1601",1,"2019-02-13","2019-02-13","user_1","user_1",5973
1602,"A","F","F","A-F-A-1602",5,"2021-02-02","2021-02-02","user_1","user_1",5866
1603,"A","A","G","A-A-A-1603",1,"2021-02-02","2021-02-02","user_1","user_1",5971
1604,"A","B","H","A-B-A-1604",3,"2020-02-08","2020-02-08","user_1","user_1",6035
1605,"A","C","I","A-C-A-1605",1,"2018-08-17","2018-08-17","user_1","user_1",6060
1606,"A","D","J","A-D-A-1606",1,"2020-08-06","2020-08-06","user_1","user_1",6101
1607,"A","E","K","A-E-A-1607",1,"2019-02-13","2019-02-13","user_1","user_1",5973
1608,"A","F","L","A-F-A-1608",4,"2021-02-02","2021-02-02","user_1","user_1",6060
1609,"A","A","A","A-A-A-1609",3,"2021-02-02","2021-02-02","user_1","user_1",6060
1610,"A","B","B","A-B-A-1610",3,"2020-02-08","2020-02-08","user_1","user_1",5979
1611,"A","C","C","A-C-A-1611",1,"2018-08-17","2018-08-17","user_1","user_1",6060
1612,"A","D","D","A-D-A-1612",6,"2020-08-06","2020-08-06","user_1","user_1",5971
1613,"A","E","E","A-E-A-1613",2,"2019-02-13","2019-02-13","user_1","user_1",6035
1614,"A","F","F","A-F-A-1614",1,"2021-02-02","2021-02-02","user_1","user_1",6035
1615,"A","A","G","A-A-A-1615",4,"2021-02-02","2021-02-02","user_1","user_1",5979
1616,"A","B","H","A-B-A-1616",2,"2020-02-08","2020-02-08","user_1","user_1",6060
1617,"A","C","I","A-C-A-1617",4,"2018-08-17","2018-08-17","user_1","user_1",5973
1618,"A","D","J","A-D-A-1618",4,"2020-08-06","2020-08-06","user_1","user_1",6035
1619,"A","E","K","A-E-A-1619",5,"2019-02-13","2019-02-13","user_1","user_1",5973
1620,"A","F","L","A-F-A-1620",3,"2021-02-02","2021-02-02","user_1","user_1",5979
1621,"A","A","A","A-A-A-1621",6,"2021-02-02","2021-02-02","user_1","user_1",6035
1622,"A","B","B","A-B-A-1622",5,"2020-02-08","2020-02-08","user_1","user_1",5973
1623,"A","C","C","A-C-A-1623",6,"2018-08-17","2018-08-17","user_1","user_1",5982
1624,"A","D","D","A-D-A-1624",4,"2020-08-06","2020-08-06","user_1","user_1",5918
1625,"A","E","E","A-E-A-1625",1,"2019-02-13","2019-02-13","user_1","user_1",5866
1626,"A","F","F","A-F-A-1626",3,"2021-02-02","2021-02-02","user_1","user_1",5971
1627,"A","A","G","A-A-A-1627",1,"2021-02-02","2021-02-02","user_1","user_1",5918
1628,"A","B","H","A-B-A-1628",4,"2020-02-08","2020-02-08","user_1","user_1",6060
1629,"A","C","I","A-C-A-1629",4,"2018-08-17","2018-08-17","user_1","user_1",6035
1630,"A","D","J","A-D-A-1630",4,"2020-08-06","2020-08-06","user_1","user_1",5982
1631,"A","E","K","A-E-A-1631",5,"2019-02-13","2019-02-13","user_1","user_1",5971
1632,"A","F","L","A-F-A-1632",4,"2021-02-02","2021-02-02","user_1","user_1",5979
1633,"A","A","A","A-A-A-1633",5,"2021-02-02","2021-02-02","user_1","user_1",6060
1634,"A","B","B","A-B-A-1634",1,"2020-02-08","2020-02-08","user_1","user_1",5973
1635,"A","C","C","A-C-A-1635",6,"2018-08-17","2018-08-17","user_1","user_1",6060
1636,"A","D","D","A-D-A-1636",4,"2020-08-06","2020-08-06","user_1","user_1",5866
1637,"A","E","E","A-E-A-1637",2,"2019-02-13","2019-02-13","user_1","user_1",6035
1638,"A","F","F","A-F-A-1638",4,"2021-02-02","2021-02-02","user_1","user_1",5973
1639,"A","A","G","A-A-A-1639",6,"2021-02-02","2021-02-02","user_1","user_1",5979
1640,"A","B","H","A-B-A-1640",4,"2020-02-08","2020-02-08","user_1","user_1",6035
1641,"A","C","I","A-C-A-1641",6,"2018-08-17","2018-08-17","user_1","user_1",5918
1642,"A","D","J","A-D-A-1642",2,"2020-08-06","2020-08-06","user_1","user_1",5973
1643,"A","E","K","A-E-A-1643",1,"2019-02-13","2019-02-13","user_1","user_1",5918
1644,"A","F","L","A-F-A-1644",3,"2021-02-02","2021-02-02","user_1","user_1",6115
1645,"A","A","A","A-A-A-1645",2,"2021-02-02","2021-02-02","user_1","user_1",5918
1646,"A","B","B","A-B-A-1646",4,"2020-02-08","2020-02-08","user_1","user_1",6060
1647,"A","C","C","A-C-A-1647",3,"2018-08-17","2018-08-17","user_1","user_1",5979
1648,"A","D","D","A-D-A-1648",1,"2020-08-06","2020-08-06","user_1","user_1",5979
1649,"A","E","E","A-E-A-1649",1,"2019-02-13","2019-02-13","user_1","user_1",5982
1650,"A","F","F","A-F-A-1650",3,"2021-02-02","2021-02-02","user_1","user_1",5866
1651,"A","A","G","A-A-A-1651",1,"2021-02-02","2021-02-02","user_1","user_1",6115
1652,"A","B","H","A-B-A-1652",5,"2020-02-08","2020-02-08","user_1","user_1",6035
1653,"A","C","I","A-C-A-1653",6,"2018-08-17","2018-08-17","user_1","user_1",5973
1654,"A","D","J","A-D-A-1654",1,"2020-08-06","2020-08-06","user_1","user_1",5982
1655,"A","E","K","A-E-A-1655",1,"2019-02-13","2019-02-13","user_1","user_1",6035
1656,"A","F","L","A-F-A-1656",2,"2021-02-02","2021-02-02","user_1","user_1",6101
1657,"A","A","A","A-A-A-1657",6,"2021-02-02","2021-02-02","user_1","user_1",5979
1658,"A","B","B","A-B-A-1658",3,"2020-02-08","2020-02-08","user_1","user_1",6101
1659,"A","C","C","A-C-A-1659",2,"2018-08-17","2018-08-17","user_1","user_1",5866
1660,"A","D","D","A-D-A-1660",4,"2020-08-06","2020-08-06","user_1","user_1",5973
1661,"A","E","E","A-E-A-1661",5,"2019-02-13","2019-02-13","user_1","user_1",6035
1662,"A","F","F","A-F-A-1662",5,"2021-02-02","2021-02-02","user_1","user_1",5973
1663,"A","A","G","A-A-A-1663",3,"2021-02-02","2021-02-02","user_1","user_1",5918
1664,"A","B","H","A-B-A-1664",2,"2020-02-08","2020-02-08","user_1","user_1",5973
1665,"A","C","I","A-C-A-1665",2,"2018-08-17","2018-08-17","user_1","user_1",5973
1666,"A","D","J","A-D-A-1666",3,"2020-08-06","2020-08-06","user_1","user_1",6060
1667,"A","E","K","A-E-A-1667",2,"2019-02-13","2019-02-13","user_1","user_1",5918
1668,"A","F","L","A-F-A-1668",3,"2021-02-02","2021-02-02","user_1","user_1",5866
1669,"A","A","A","A-A-A-1669",2,"2021-02-02","2021-02-02","user_1","user_1",5982
1670,"A","B","B","A-B-A-1670",4,"2020-02-08","2020-02-08","user_1","user_1",5973
1671,"A","C","C","A-C-A-1671",6,"2018-08-17","2018-08-17","user_1","user_1",5982
1672,"A","D","D","A-D-A-1672",1,"2020-08-06","2020-08-06","user_1","user_1",6060
1673,"A","E","E","A-E-A-1673",1,"2019-02-13","2019-02-13","user_1","user_1",6060
1674,"A","F","F","A-F-A-1674",4,"2021-02-02","2021-02-02","user_1","user_1",6035
1675,"A","A","G","A-A-A-1675",3,"2021-02-02","2021-02-02","user_1","user_1",5979
1676,"A","B","H","A-B-A-1676",5,"2020-02-08","2020-02-08","user_1","user_1",5866
1677,"A","C","I","A-C-A-1677",5,"2018-08-17","2018-08-17","user_1","user_1",6060
1678,"A","D","J","A-D-A-1678",2,"2020-08-06","2020-08-06","user_1","user_1",5973
1679,"A","E","K","A-E-A-1679",5,"2019-02-13","2019-02-13","user_1","user_1",5866
1680,"A","F","L","A-F-A-1680",3,"2021-02-02","2021-02-02","user_1","user_1",6035
1681,"A","A","A","A-A-A-1681",5,"2021-02-02","2021-02-02","user_1","user_1",6035
1682,"A","B","B","A-B-A-1682",1,"2020-02-08","2020-02-08","user_1","user_1",6060
1683,"A","C","C","A-C-A-1683",1,"2018-08-17","2018-08-17","user_1","user_1",5979
1684,"A","D","D","A-D-A-1684",5,"2020-08-06","2020-08-06","user_1","user_1",5971
1685,"A","E","E","A-E-A-1685",6,"2019-02-13","2019-02-13","user_1","user_1",5918
1686,"A","F","F","A-F-A-1686",4,"2021-02-02","2021-02-02","user_1","user_1",5866
1687,"A","A","G","A-A-A-1687",1,"2021-02-02","2021-02-02","user_1","user_1",6060
1688,"A","B","H","A-B-A-1688",5,"2020-02-08","2020-02-08","user_1","user_1",6115
1689,"A","C","I","A-C-A-1689",2,"2018-08-17","2018-08-17","user_1","user_1",6035
1690,"A","D","J","A-D-A-1690",6,"2020-08-06","2020-08-06","user_1","user_1",5982
1691,"A","E","K","A-E-A-1691",1,"2019-02-13","2019-02-13","user_1","user_1",5979
1692,"A","F","L","A-F-A-1692",5,"2021-02-02","2021-02-02","user_1","user_1",6035
1693,"A","A","A","A-A-A-1693",1,"2021-02-02","2021-02-02","user_1","user_1",6035
1694,"A","B","B","A-B-A-1694",4,"2020-02-08","2020-02-08","user_1","user_1",6101
1695,"A","C","C","A-C-A-1695",6,"2018-08-17","2018-08-17","user_1","user_1",5979
1696,"A","D","D","A-D-A-1696",5,"2020-08-06","2020-08-06","user_1","user_1",6115
1697,"A","E","E","A-E-A-1697",4,"2019-02-13","2019-02-13","user_1","user_1",6035
1698,"A","F","F","A-F-A-1698",4,"2021-02-02","2021-02-02","user_1","user_1",6101
1699,"A","A","G","A-A-A-1699",2,"2021-02-02","2021-02-02","user_1","user_1",5982
1700,"A","B","H","A-B-A-1700",1,"2020-02-08","2020-02-08","user_1","user_1",6035
1701,"A","C","I","A-C-A-1701",5,"2018-08-17","2018-08-17","user_1","user_1",5918
1702,"A","D","J","A-D-A-1702",6,"2020-08-06","2020-08-06","user_1","user_1",5866
1703,"A","E","K","A-E-A-1703",2,"2019-02-13","2019-02-13","user_1","user_1",6101
1704,"A","F","L","A-F-A-1704",5,"2021-02-02","2021-02-02","user_1","user_1",5971
1705,"A","A","A","A-A-A-1705",1,"2021-02-02","2021-02-02","user_1","user_1",5979
1706,"A","B","B","A-B-A-1706",6,"2020-02-08","2020-02-08","user_1","user_1",5982
1707,"A","C","C","A-C-A-1707",3,"2018-08-17","2018-08-17","user_1","user_1",5979
1708,"A","D","D","A-D-A-1708",5,"2020-08-06","2020-08-06","user_1","user_1",5866
1709,"A","E","E","A-E-A-1709",4,"2019-02-13","2019-02-13","user_1","user_1",6035
1710,"A","F","F","A-F-A-1710",2,"2021-02-02","2021-02-02","user_1","user_1",5982
1711,"A","A","G","A-A-A-1711",3,"2021-02-02","2021-02-02","user_1","user_1",5971
1712,"A","B","H","A-B-A-1712",4,"2020-02-08","2020-02-08","user_1","user_1",5971
1713,"A","C","I","A-C-A-1713",2,"2018-08-17","2018-08-17","user_1","user_1",5979
1714,"A","D","J","A-D-A-1714",4,"2020-08-06","2020-08-06","user_1","user_1",5866
1715,"A","E","K","A-E-A-1715",6,"2019-02-13","2019-02-13","user_1","user_1",5918
1716,"A","F","L","A-F-A-1716",3,"2021-02-02","2021-02-02","user_1","user_1",5918
1717,"A","A","A","A-A-A-1717",5,"2021-02-02","2021-02-02","user_1","user_1",5982
1718,"A","B","B","A-B-A-1718",4,"2020-02-08","2020-02-08","user_1","user_1",6101
1719,"A","C","C","A-C-A-1719",6,"2018-08-17","2018-08-17","user_1","user_1",5982
1720,"A","D","D","A-D-A-1720",5,"2020-08-06","2020-08-06","user_1","user_1",5971
1721,"A","E","E","A-E-A-1721",3,"2019-02-13","2019-02-13","user_1","user_1",5982
1722,"A","F","F","A-F-A-1722",5,"2021-02-02","2021-02-02","user_1","user_1",5982
1723,"A","A","G","A-A-A-1723",5,"2021-02-02","2021-02-02","user_1","user_1",6101
1724,"A","B","H","A-B-A-1724",1,"2020-02-08","2020-02-08","user_1","user_1",5866
1725,"A","C","I","A-C-A-1725",6,"2018-08-17","2018-08-17","user_1","user_1",5971
1726,"A","D","J","A-D-A-1726",2,"2020-08-06","2020-08-06","user_1","user_1",6060
1727,"A","E","K","A-E-A-1727",1,"2019-02-13","2019-02-13","user_1","user_1",6035
1728,"A","F","L","A-F-A-1728",3,"2021-02-02","2021-02-02","user_1","user_1",5979
1729,"A","A","A","A-A-A-1729",2,"2021-02-02","2021-02-02","user_1","user_1",6060
1730,"A","B","B","A-B-A-1730",6,"2020-02-08","2020-02-08","user_1","user_1",6035
1731,"A","C","C","A-C-A-1731",1,"2018-08-17","2018-08-17","user_1","user_1",5982
1732,"A","D","D","A-D-A-1732",2,"2020-08-06","2020-08-06","user_1","user_1",6115
1733,"A","E","E","A-E-A-1733",5,"2019-02-13","2019-02-13","user_1","user_1",5918
1734,"A","F","F","A-F-A-1734",3,"2021-02-02","2021-02-02","user_1","user_1",5973
1735,"A","A","G","A-A-A-1735",5,"2021-02-02","2021-02-02","user_1","user_1",5918
1736,"A","B","H","A-B-A-1736",6,"2020-02-08","2020-02-08","user_1","user_1",6115
1737,"A","C","I","A-C-A-1737",6,"2018-08-17","2018-08-17","user_1","user_1",5973
1738,"A","D","J","A-D-A-1738",2,"2020-08-06","2020-08-06","user_1","user_1",6060
1739,"A","E","K","A-E-A-1739",4,"2019-02-13","2019-02-13","user_1","user_1",5918
1740,"A","F","L","A-F-A-1740",4,"2021-02-02","2021-02-02","user_1","user_1",5982
1741,"A","A","A","A-A-A-1741",6,"2021-02-02","2021-02-02","user_1","user_1",5982
1742,"A","B","B","A-B-A-1742",1,"2020-02-08","2020-02-08","user_1","user_1",5973
1743,"A","C","C","A-C-A-1743",3,"2018-08-17","2018-08-17","user_1","user_1",5866
1744,"A","D","D","A-D-A-1744",5,"2020-08-06","2020-08-06","user_1","user_1",5973
1745,"A","E","E","A-E-A-1745",6,"2019-02-13","2019-02-13","user_1","user_1",5979
1746,"A","F","F","A-F-A-1746",6,"2021-02-02","2021-02-02","user_1","user_1",6060
1747,"A","A","G","A-A-A-1747",6,"2021-02-02","2021-02-02","user_1","user_1",5918
1748,"A","B","H","A-B-A-1748",3,"2020-02-08","2020-02-08","user_1","user_1",6035
1749,"A","C","I","A-C-A-1749",1,"2018-08-17","2018-08-17","user_1","user_1",5918
1750,"A","D","J","A-D-A-1750",4,"2020-08-06","2020-08-06","user_1","user_1",5982
1751,"A","E","K","A-E-A-1751",5,"2019-02-13","2019-02-13","user_1","user_1",6060
1752,"A","F","L","A-F-A-1752",2,"2021-02-02","2021-02-02","user_1","user_1",6060
1753,"A","A","A","A-A-A-1753",3,"2021-02-02","2021-02-02","user_1","user_1",5971
1754,"A","B","B","A-B-A-1754",4,"2020-02-08","2020-02-08","user_1","user_1",5866
1755,"A","C","C","A-C-A-1755",2,"2018-08-17","2018-08-17","user_1","user_1",6101
1756,"A","D","D","A-D-A-1756",6,"2020-08-06","2020-08-06","user_1","user_1",5979
1757,"A","E","E","A-E-A-1757",1,"2019-02-13","2019-02-13","user_1","user_1",6035
1758,"A","F","F","A-F-A-1758",1,"2021-02-02","2021-02-02","user_1","user_1",6060
1759,"A","A","G","A-A-A-1759",2,"2021-02-02","2021-02-02","user_1","user_1",6101
1760,"A","B","H","A-B-A-1760",2,"2020-02-08","2020-02-08","user_1","user_1",6060
1761,"A","C","I","A-C-A-1761",2,"2018-08-17","2018-08-17","user_1","user_1",5973
1762,"A","D","J","A-D-A-1762",5,"2020-08-06","2020-08-06","user_1","user_1",6035
1763,"A","E","K","A-E-A-1763",6,"2019-02-13","2019-02-13","user_1","user_1",5866
1764,"A","F","L","A-F-A-1764",5,"2021-02-02","2021-02-02","user_1","user_1",5973
1765,"A","A","A","A-A-A-1765",5,"2021-02-02","2021-02-02","user_1","user_1",6060
1766,"A","B","B","A-B-A-1766",4,"2020-02-08","2020-02-08","user_1","user_1",5979
1767,"A","C","C","A-C-A-1767",4,"2018-08-17","2018-08-17","user_1","user_1",5979
1768,"A","D","D","A-D-A-1768",6,"2020-08-06","2020-08-06","user_1","user_1",5866
1769,"A","E","E","A-E-A-1769",1,"2019-02-13","2019-02-13","user_1","user_1",5971
1770,"A","F","F","A-F-A-1770",3,"2021-02-02","2021-02-02","user_1","user_1",6035
1771,"A","A","G","A-A-A-1771",4,"2021-02-02","2021-02-02","user_1","user_1",6115
1772,"A","B","H","A-B-A-1772",5,"2020-02-08","2020-02-08","user_1","user_1",6035
1773,"A","C","I","A-C-A-1773",1,"2018-08-17","2018-08-17","user_1","user_1",6115
1774,"A","D","J","A-D-A-1774",1,"2020-08-06","2020-08-06","user_1","user_1",6101
1775,"A","E","K","A-E-A-1775",2,"2019-02-13","2019-02-13","user_1","user_1",5973
1776,"A","F","L","A-F-A-1776",4,"2021-02-02","2021-02-02","user_1","user_1",6115
1777,"A","A","A","A-A-A-1777",1,"2021-02-02","2021-02-02","user_1","user_1",6060
1778,"A","B","B","A-B-A-1778",3,"2020-02-08","2020-02-08","user_1","user_1",5918
1779,"A","C","C","A-C-A-1779",1,"2018-08-17","2018-08-17","user_1","user_1",5971
1780,"A","D","D","A-D-A-1780",3,"2020-08-06","2020-08-06","user_1","user_1",5971
1781,"A","E","E","A-E-A-1781",2,"2019-02-13","2019-02-13","user_1","user_1",5866
1782,"A","F","F","A-F-A-1782",3,"2021-02-02","2021-02-02","user_1","user_1",5982
1783,"A","A","G","A-A-A-1783",5,"2021-02-02","2021-02-02","user_1","user_1",6035
1784,"A","B","H","A-B-A-1784",1,"2020-02-08","2020-02-08","user_1","user_1",5866
1785,"A","C","I","A-C-A-1785",5,"2018-08-17","2018-08-17","user_1","user_1",6035
1786,"A","D","J","A-D-A-1786",4,"2020-08-06","2020-08-06","user_1","user_1",5982
1787,"A","E","K","A-E-A-1787",3,"2019-02-13","2019-02-13","user_1","user_1",6115
1788,"A","F","L","A-F-A-1788",1,"2021-02-02","2021-02-02","user_1","user_1",5979
1789,"A","A","A","A-A-A-1789",2,"2021-02-02","2021-02-02","user_1","user_1",6101
1790,"A","B","B","A-B-A-1790",1,"2020-02-08","2020-02-08","user_1","user_1",6035
1791,"A","C","C","A-C-A-1791",1,"2018-08-17","2018-08-17","user_1","user_1",6060
1792,"A","D","D","A-D-A-1792",1,"2020-08-06","2020-08-06","user_1","user_1",5971
1793,"A","E","E","A-E-A-1793",4,"2019-02-13","2019-02-13","user_1","user_1",6060
1794,"A","F","F","A-F-A-1794",5,"2021-02-02","2021-02-02","user_1","user_1",5866
1795,"A","A","G","A-A-A-1795",3,"2021-02-02","2021-02-02","user_1","user_1",5973
1796,"A","B","H","A-B-A-1796",5,"2020-02-08","2020-02-08","user_1","user_1",5982
1797,"A","C","I","A-C-A-1797",4,"2018-08-17","2018-08-17","user_1","user_1",6115
1798,"A","D","J","A-D-A-1798",1,"2020-08-06","2020-08-06","user_1","user_1",5973
1799,"A","E","K","A-E-A-1799",5,"2019-02-13","2019-02-13","user_1","user_1",6101
1800,"A","F","L","A-F-A-1800",4,"2021-02-02","2021-02-02","user_1","user_1",5979
1801,"A","A","A","A-A-A-1801",3,"2021-02-02","2021-02-02","user_1","user_1",6060
1802,"A","B","B","A-B-A-1802",3,"2020-02-08","2020-02-08","user_1","user_1",5866
1803,"A","C","C","A-C-A-1803",1,"2018-08-17","2018-08-17","user_1","user_1",5866
1804,"A","D","D","A-D-A-1804",3,"2020-08-06","2020-08-06","user_1","user_1",5979
1805,"A","E","E","A-E-A-1805",5,"2019-02-13","2019-02-13","user_1","user_1",6115
1806,"A","F","F","A-F-A-1806",5,"2021-02-02","2021-02-02","user_1","user_1",5973
1807,"A","A","G","A-A-A-1807",5,"2021-02-02","2021-02-02","user_1","user_1",5866
1808,"A","B","H","A-B-A-1808",3,"2020-02-08","2020-02-08","user_1","user_1",6101
1809,"A","C","I","A-C-A-1809",1,"2018-08-17","2018-08-17","user_1","user_1",5973
1810,"A","D","J","A-D-A-1810",1,"2020-08-06","2020-08-06","user_1","user_1",5982
1811,"A","E","K","A-E-A-1811",5,"2019-02-13","2019-02-13","user_1","user_1",6101
1812,"A","F","L","A-F-A-1812",1,"2021-02-02","2021-02-02","user_1","user_1",5866
1813,"A","A","A","A-A-A-1813",2,"2021-02-02","2021-02-02","user_1","user_1",5973
1814,"A","B","B","A-B-A-1814",4,"2020-02-08","2020-02-08","user_1","user_1",5979
1815,"A","C","C","A-C-A-1815",5,"2018-08-17","2018-08-17","user_1","user_1",5973
1816,"A","D","D","A-D-A-1816",6,"2020-08-06","2020-08-06","user_1","user_1",5973
1817,"A","E","E","A-E-A-1817",4,"2019-02-13","2019-02-13","user_1","user_1",5971
1818,"A","F","F","A-F-A-1818",5,"2021-02-02","2021-02-02","user_1","user_1",5982
1819,"A","A","G","A-A-A-1819",6,"2021-02-02","2021-02-02","user_1","user_1",5918
1820,"A","B","H","A-B-A-1820",2,"2020-02-08","2020-02-08","user_1","user_1",5973
1821,"A","C","I","A-C-A-1821",5,"2018-08-17","2018-08-17","user_1","user_1",5918
1822,"A","D","J","A-D-A-1822",4,"2020-08-06","2020-08-06","user_1","user_1",5971
1823,"A","E","K","A-E-A-1823",2,"2019-02-13","2019-02-13","user_1","user_1",6060
1824,"A","F","L","A-F-A-1824",4,"2021-02-02","2021-02-02","user_1","user_1",6115
1825,"A","A","A","A-A-A-1825",1,"2021-02-02","2021-02-02","user_1","user_1",5918
1826,"A","B","B","A-B-A-1826",4,"2020-02-08","2020-02-08","user_1","user_1",6035
1827,"A","C","C","A-C-A-1827",5,"2018-08-17","2018-08-17","user_1","user_1",5918
1828,"A","D","D","A-D-A-1828",5,"2020-08-06","2020-08-06","user_1","user_1",5866
1829,"A","E","E","A-E-A-1829",2,"2019-02-13","2019-02-13","user_1","user_1",5971
1830,"A","F","F","A-F-A-1830",5,"2021-02-02","2021-02-02","user_1","user_1",5973
1831,"A","A","G","A-A-A-1831",3,"2021-02-02","2021-02-02","user_1","user_1",6035
1832,"A","B","H","A-B-A-1832",5,"2020-02-08","2020-02-08","user_1","user_1",6115
1833,"A","C","I","A-C-A-1833",3,"2018-08-17","2018-08-17","user_1","user_1",5982
1834,"A","D","J","A-D-A-1834",6,"2020-08-06","2020-08-06","user_1","user_1",6115
1835,"A","E","K","A-E-A-1835",2,"2019-02-13","2019-02-13","user_1","user_1",6060
1836,"A","F","L","A-F-A-1836",4,"2021-02-02","2021-02-02","user_1","user_1",5971
1837,"A","A","A","A-A-A-1837",2,"2021-02-02","2021-02-02","user_1","user_1",6115
1838,"A","B","B","A-B-A-1838",6,"2020-02-08","2020-02-08","user_1","user_1",5918
1839,"A","C","C","A-C-A-1839",2,"2018-08-17","2018-08-17","user_1","user_1",6060
1840,"A","D","D","A-D-A-1840",2,"2020-08-06","2020-08-06","user_1","user_1",6060
1841,"A","E","E","A-E-A-1841",6,"2019-02-13","2019-02-13","user_1","user_1",5971
1842,"A","F","F","A-F-A-1842",1,"2021-02-02","2021-02-02","user_1","user_1",6035
1843,"A","A","G","A-A-A-1843",6,"2021-02-02","2021-02-02","user_1","user_1",5918
1844,"A","B","H","A-B-A-1844",4,"2020-02-08","2020-02-08","user_1","user_1",6035
1845,"A","C","I","A-C-A-1845",1,"2018-08-17","2018-08-17","user_1","user_1",5982
1846,"A","D","J","A-D-A-1846",2,"2020-08-06","2020-08-06","user_1","user_1",6035
1847,"A","E","K","A-E-A-1847",6,"2019-02-13","2019-02-13","user_1","user_1",6115
1848,"A","F","L","A-F-A-1848",4,"2021-02-02","2021-02-02","user_1","user_1",6115
1849,"A","A","A","A-A-A-1849",1,"2021-02-02","2021-02-02","user_1","user_1",6101
1850,"A","B","B","A-B-A-1850",3,"2020-02-08","2020-02-08","user_1","user_1",5979
1851,"A","C","C","A-C-A-1851",3,"2018-08-17","2018-08-17","user_1","user_1",5918
1852,"A","D","D","A-D-A-1852",3,"2020-08-06","2020-08-06","user_1","user_1",5866
1853,"A","E","E","A-E-A-1853",1,"2019-02-13","2019-02-13","user_1","user_1",5918
1854,"A","F","F","A-F-A-1854",3,"2021-02-02","2021-02-02","user_1","user_1",5982
1855,"A","A","G","A-A-A-1855",3,"2021-02-02","2021-02-02","user_1","user_1",5973
1856,"A","B","H","A-B-A-1856",4,"2020-02-08","2020-02-08","user_1","user_1",5918
1857,"A","C","I","A-C-A-1857",1,"2018-08-17","2018-08-17","user_1","user_1",5982
